Asset Tag,Asset Type,Asset Type Description,Site,Location,Serial No,Manufacturer,Model,Category,Category,Category,Category,Category,Category,Category,Category,Grade,Grade,Grade,Grade,Physics,Chemistry,Biology,Science,Math
4700,Aneroid Sphygmomanometer,with Black Nylon Cuff,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4701,Aneroid Sphygmomanometer,with Black Nylon Cuff,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4702,Aneroid Sphygmomanometer,with Black Nylon Cuff,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4703,Aneroid Sphygmomanometer,with Black Nylon Cuff,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4704,Aneroid Sphygmomanometer,with Black Nylon Cuff,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4705,Aneroid Sphygmomanometer,with Black Nylon Cuff,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4706,Aneroid Sphygmomanometer,with Black Nylon Cuff,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4707,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4708,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4709,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4710,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4711,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4712,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4713,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4714,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4715,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4716,Single-Head Stethoscope,Barrington Diagnostics Professional Series,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4717,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4718,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4719,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4720,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4721,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4722,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4723,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4724,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4725,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4726,8x21mm Compact Binocular,Carson Tracker,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4727,Kinex Education 2,Life Cycle Of A Plant,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4728,Kinex Education 2,Life Cycle Of A Plant,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4729,Electronic Snap Circuits,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4730,Electronic Snap Circuits,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4731,Electronic Snap Circuits,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4732,Electronic Snap Circuits,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4733,"Reduce, Reuse, Recycle Act Kit",,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4734,Book & Models Ants,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4735,Book & Model Honey Bees,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4736,Book & Model Spiders,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4737,Book & Model Mealworm,Life Cycle,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4738,Book & Model Butterfly,Life Cycle,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4739,Book & Model Frog,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4740,Book & Model Chicken,,Stephens Hall,205,, ,,,,,,,,,,,,,,,,,,
4741,Book & Model Lady Bug,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4742,Sink Or Float Exploration Kit,,Stephens Hall,110,,Lakeshore,,,,,,,,,,,,,,,,,,
4743,Sink Or Float Exploration Kit,,Stephens Hall,110,,Lakeshore,,,,,,,,,,,,,,,,,,
4744,Sink Or Float Exploration Kit,,Stephens Hall,110,,Lakeshore,,,,,,,,,,,,,,,,,,
4745,Gallon Measurement Set,5 Piece,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4746,Lego Education,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4747,Lego Education,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4748,Lego Education,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4749,Lego Education,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4750,Lego Mindstorms Education,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4751,Lego Mindstorms Education,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4752,Lego Mindstorms Education,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4753,Lego Mindstorms Education,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4754,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4755,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4756,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4757,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4758,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4759,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4760,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4761,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4762,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4763,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4764,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4765,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4766,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4767,Elementary Cordless Microscope,"4x Obj. Monocular, FSE Prism Scope",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4768,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4769,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4770,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4771,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4772,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4773,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4774,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4775,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4776,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4777,Erupting Cross Section Volcano,Model,Stephens Hall,110,,Learning Resources,,,,,,,,,,,,,,,,,,
4778,Got It! Interactive Student,"Wireless Response System-1 teachers model, 24 students",Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4779,The Complete Weather Station,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4780,Star Locating Telescope,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4781,Star Locating Telescope,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4782,Star Locating Telescope,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4783,Star Locating Telescope,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4784,Pet Tornado,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4785,Pet Tornado,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4786,Pet Tornado,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4787,Pet Tornado,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4788,Plate Tectonics Model,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4789,Star Theater Pro,Optical Projection System,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4790,Radiometer,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4791,Radiometer,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4792,Radiometer,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4793,Radiometer,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4794,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4795,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4796,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4797,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4798,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4799,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4800,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4801,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4802,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4803,Weather Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4804,Earth History Model,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4805,Basic Transparent Globe,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4806,Basic Transparent Globe,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4807,Strato Volcano Model,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4808,Lego Mindstorm Software,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4809,Lego Mindstorm Software,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4810,Lego Mindstorm Software,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4811,Lego Mindstorm Software,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4812,World Ocean Floormat,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4813,World Ocean Floormat,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4814,Kidney Model,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4815,Kidney Model,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4816,PowerLite Multimedia Projector,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4817,Plate Tectonic Model,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4818,AstroScan Wide Field Telescope,with Tripod,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4819,AstroScan Wide Field Telescope,with Tripod,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4820,AstroScan Wide Field Telescope,with Tripod,Stephens Hall,205,, ,,,,,,,,,,,,,,,,,,
4821,AstroScan Wide Field Telescope,with Tripod,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4822,AstroScan Wide Field Telescope,with Tripod,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4823,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4824,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4825,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4826,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4827,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4828,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4829,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4830,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4831,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4832,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4833,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4834,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4835,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4836,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4837,Spectroscopes,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4838,TI-30x II Overhead Calculator,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4839,TI-30x II Overhead Calculator,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4840,TI-30x II Overhead Calculator,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4841,TI-30x II Overhead Calculator,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4842,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4843,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4844,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4845,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4846,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4847,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4848,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4849,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4850,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4851,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4852,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4853,TI-30x,10 in each set,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4854,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4855,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4856,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4857,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4858,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4859,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4860,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4861,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4862,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4863,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4864,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4865,TI-30x Instructor Guide,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4866,Tangram Treasury Kit B,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4867,Tangram Treasury Kit B,,Stephens Hall,205,, ,,,,,,,,,,,,,,,,,,
4868,Tangram Treasury Kit B,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4869,Tangram Treasury Kit C,Grades 1-3,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4870,Tangram Treasury Kit B,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4871,Tangram Treasury Kit B,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4872,Tangram Treasury Kit B,,Stephens Hall,205,, ,,,,,,,,,,,,,,,,,,
4873,Tangram Treasury Kit B,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4874,Tangram Treasury Kit A,Grades 1-3,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4875,Tangram Treasury Kit B,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4876,Tangram Treasury Kit B,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4877,Tangram Treasury Kit B,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4899,D-Net,with Pole,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4900,D-Net,with Pole,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4901,D-Net,with Pole,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4902,D-Net,with Pole,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4903,D-Net,with Pole,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4904,D-Net,with Pole,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4905,"Densitometer, GRS",,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4906,"Densitometer, GRS",,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4907,"Densitometer, GRS",,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4908,"Densitometer, GRS",,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4909,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4910,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4911,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4912,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4913,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4914,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4915,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4916,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4917,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4918,Two-Hand Pruning Shears,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4919,8x40mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4920,8x40mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4921,8x40mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4922,8x40mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4923,8x40mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4924,10x50mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4925,10x50mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4926,10x50mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4927,10x50mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4928,10x50mm Porro Prism Binocular,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4929,Bushnell Laser Rangefinder,sport 450,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4930,Bushnell Laser Rangefinder,sport 450,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4931,Tape: Fiberglass 165'/50m,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4932,Tape: Fiberglass 165'/50m,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4933,Tape: Fiberglass 165'/50m,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4934,Tape: Fiberglass 165'/50m,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4935,Birdwatching Cone,Pack of 5,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4936,Birdwatching Cone,Pack of 5,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4937,Birdwatching Cone,Pack of 5,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4938,Birdwatching Cone,Pack of 5,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4939,Borer 16 inch 3 Thread,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4940,Borer 16 inch 3 Thread,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4941,Borer 16 inch 3 Thread,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4942,Borer 16 inch 3 Thread,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4943,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4944,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4945,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4946,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4947,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4948,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4949,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4950,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4951,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4952,Tool Boss-Bucket Boss Classic,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4953,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4954,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4955,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4956,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4957,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4958,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4959,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4960,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4961,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4962,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4963,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4964,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4965,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4966,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4967,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4968,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4969,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4970,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4971,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4972,"Trap 24""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4973,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4974,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4975,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4976,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4977,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4978,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4979,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4980,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4981,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4982,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4983,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4984,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4985,"Trap 36""x12""",Collapsible Fish and Crawdad Trap,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
4986,Tanget Height Gauge,,Stephens Hall,110,, ,,,,,,,,,,,,,,,,,,
